"sample","PGS000003","PGS000030","PGS000102","PGS000103","PGS000109","PGS000160","PGS000177","PGS000333","PGS000363","PGS000388","PGS000497","PGS000505","PGS000574","PGS000601","PGS000607","PGS000725","PGS000776","PGS000844","PGS000876","PGS000893","PGS000911","PGS002242","PGS002255","PGS002322","PGS002392","PGS002416","PGS002437","PGS002462","PGS002565","PGS002615","PGS002628","PGS002682","PGS002693","PGS002695","PGS002827","PGS002864","PGS002910","PGS002916","PGS002943","PGS002951","PGS002953","PGS002986","PGS002987","PGS003023","PGS003075","PGS003146","PGS003170","PGS003183","PGS003215","PGS003312"
"Sample_12",-0.586073016591996,1.51727900830156,-0.047465601632727,-0.595397582846393,0.672131309143353,11.362821161747,-0.324884420875605,-0.393110165420711,0.013588991228814,-0.101597461405336,-1.6464915740944,-0.080471924749873,-0.112416141094682,1.97321883561381,-0.08353606697966,-0.327158003579825,0,-0.084999210230308,0.690589691053901,-0.725446003981688,-2.37715108576556,-0.818825466373403,-0.085387876428329,0.037775474244721,-41.5173017682919,-65.2287504656588,3.3641662984428,7.23049965988139,-0.688030084938873,-0.058816419242248,0.048747864693432,0.132104895511996,0.209099689005205,0.525314302842329,0.351745765583473,0.063135077377643,0.462105537934349,-1.65259009523106,0.289685772176937,0.143153011798859,0.308533212223505,-7.96927154951663,-0.020664714315643,-0.006615377110618,40.6256079187879,-1.25128756820232,19.6006829947728,-0.529100799980571,0.302210332774848,-0.53184661091153
"Sample_13",0.527624027463389,1.03763497258478,-0.817850657430776,-1.24314387823428,0.874119185390943,13.580979190534,-0.713070349493137,-0.184775591269658,-0.015068723383742,-0.190296948910052,0.312941624793893,1.0448794814256,-0.092470695606688,3.18012833595276,0.002235990987039,0.241669014329091,0,0.228868577988578,-0.189164878276642,-1.75554077193465,-1.31048910312535,-0.435252328835889,0.025536680055806,-0.045886927391578,-41.7980103670925,-66.0875374270709,1.47318022105628,7.17798251811519,-1.5138462214145,0.35591402969294,0.248932916111981,0.015273650737316,0.235117708763869,0.572772473100801,0.496703884404269,0.780778924779333,0.28750841160138,-0.569992724925214,0.226126921510666,0.186184011399746,0.301943152456208,-9.42819529720418,0.000509761384818,-0.010607953930818,24.4920316424614,-0.819675658402957,13.7858719922369,-0.136420684377452,0.832298189765425,-0.532345867818762
"Sample_14",-0.444075327803148,1.0321899824994,-0.878183217008223,-0.973665700934339,0.69717418484185,12.9536182796583,-0.667638791965146,-0.220515692608609,0.098611556723086,-0.102044147216297,-0.689449072102434,0.570816917606862,-0.165974806530534,1.68997408580617,-0.053092414927226,0.398999974131584,0,0.697488376643378,-0.140321098268032,-0.79673369990951,-1.68970917475306,-0.554997365974185,-0.007641407096668,-0.135509303423068,-41.893253746146,-66.9835727989266,1.93255949746981,6.36314143679238,-2.76130414805721,0.252073406523778,0.207349213904359,0.024629339880122,0.102845323963114,0.54352202502299,0.344426890369505,0.966253849036384,0.326102871389708,-1.14409354727468,-0.050186268829996,0.120004003867507,0.521622774716977,-5.19657830259985,0.0730642274017,-0.004933951945266,46.2579584296182,-2.00722456073709,20.7778279187478,-0.448815340739711,-1.95747500959988,-0.533722677226784
"Sample_15",0.258837072993629,0.078607983887196,-0.558508501508666,-0.50416501987848,1.04312029541013,1.33404499292374,-0.698809972872368,-0.590521855640525,0.068912440021272,-0.053518836194016,1.067968331874,1.71566283373249,-0.235423254412588,0.247947314986959,-0.020073804515982,0.030999973416329,0,0.687649259299178,-0.058632479980588,1.78852566836986,-1.52909158179218,0.150985238481149,-0.003057777716593,-0.198886494534746,-42.0994894487803,-66.6598702833553,1.32439161396815,8.01300416661161,-3.22388567550115,-0.350170316727599,0.14138117700026,0.017433887423003,0.637364559585732,0.576837117933584,0.408349799730786,0.804867372725319,0.220879850215965,-1.15550066266587,-0.075585457624006,0.259000012651086,0.313164136921973,-9.87012869334558,-0.065894323120072,-0.000823868931956,32.7325911615044,-1.17534851092842,11.4842215508252,-0.492883525880834,-3.50204055829454,-0.531772532716472
"Sample_16",0.213161354193289,1.182218993672,-0.338629783577506,-0.92937138692852,0.317256529373963,4.67188310623169,-0.374853863520912,-0.474442746306568,0.109401746419509,-0.219773086306783,-0.964809480785334,0.436743903344905,-0.213678453213174,1.30494021391496,-0.068276168508353,0.456306963023962,0,-0.121534288450675,-0.022857383773953,-0.728179172927867,-1.73572024693367,-0.695290671430255,0.020865713877343,-0.066281324916507,-42.1031412548146,-66.6224222577757,1.63066273192544,6.55423457860934,-1.01084854176588,-0.16687431403443,0.103011558950005,0.060192752400435,0.479093230731058,0.855911921887188,0.4273751183282,0.71091222710646,0.208145474852131,-0.518453241325915,0.056303280338324,0.16288001195062,-0.122757996186234,-3.02390326139175,-0.029930736735676,0.011547847460277,16.7390208831057,-1.5482477847213,4.82023296583793,-0.415170180604566,-0.204903836554877,-0.260255497090956
"Sample_17",-0.173500837725442,0.001292981207371,-0.782767867056772,-1.14133378963172,0.079211694758419,2.06016200780869,-0.431087511174155,-0.431347150838448,0.013954498598835,-0.118086301436647,-0.720192203367333,0.545005205494817,-0.237943694433553,3.38986033650872,-0.19594017554984,0.006894968450069,0,0.531750640891914,0.224553524058138,0.51968655954488,-1.78768163809801,-0.155957050784182,-0.04218518921495,0.112531321008466,-42.4021453842406,-66.6803845030718,4.05593958083045,2.88565337761793,0.750598152780185,0.707408950791432,0.216048177910742,0.146752025327985,0.069921403940812,0.685714554799129,0.673121573941899,0.886579378444125,0.190349320828091,-0.358245158413411,-0.394899178430221,0.057855004444718,0.41271911041066,-9.13397579703451,0.0265691357235,-0.018809457109696,46.7372454577417,-1.6796030777391,7.43117598410754,-0.083489531043597,2.55835957047384,-0.531336280400423
"Sample_18",0.770289447333198,0.125504995987285,-0.259515845541805,-0.373960180662311,0.412036203169683,0.166183814406395,-0.443676320584018,-0.565065047318728,-0.082359960848154,-0.082738296782109,-0.465676681607874,0.899638697675982,-0.219777689963894,1.12883944735222,-0.119345434207206,-0.260000020265579,0,-0.386334972175064,0.312301928650413,1.14034867494138,-2.07003380102461,-0.500250067152479,0.016797004594578,0.291238086442897,-42.1718446548257,-66.9151976399835,1.56255392703133,3.89163451614741,4.04825283853643,0.147024777719707,0.184926588160396,0.019949810825757,0.615228202770083,0.691114521271705,0.358985444392601,-0.129602943385239,0.197620534936618,-1.45088021342599,-0.163098912235678,0.019118009076919,0.105319031156686,-7.05429789281243,-0.060369882864077,-0.003455426465857,45.8036900114967,-1.07690433922517,13.2572408273845,-0.604874751573033,1.39539348948165,-0.538877430775106
"Sample_19",-0.050440159058781,0.07689397330978,-1.13124301438537,-1.38133259929572,0.298591920303413,11.0011649131775,-1.47938059996159,-0.567799432294517,-0.114431546940469,-0.097889221429061,-1.86072496417546,-0.240653158085479,-0.078362930969918,0.473535557248397,-0.000252799311652,0.536127962172031,0,0.767290385692832,-0.332911990582943,-0.746022408283352,-2.79854937569697,-1.02790704780323,-0.03501261501734,-0.101345264043013,-42.1909686943218,-66.1682425119816,2.15804775938614,5.56141359525009,2.07448861187004,-0.700138238829823,-0.027582570427769,-0.158612510586463,-0.022646750494537,0.83088400535797,0.251162949727586,0.607287682900479,0.007480943500696,-1.87544069300384,0.14344028002183,0.355023013427854,0.503608042454912,-13.6039779822977,-0.069455424594735,0.01834097461844,62.2349815247871,-4.17468051630385,10.3363991526421,-0.291113418688972,-3.75797969689302,0.01404606598219
"Sample_20",-0.631553160361364,0.854762993069016,-0.265627773572697,-0.787894177096048,0.362787221944065,12.5203197002411,-0.176037465048466,-0.386432481014337,-0.206282386117564,-0.231768874780237,-0.626377378190227,0.695170640901779,-0.283243541470665,1.84267491195351,-0.042154382286645,0.256999991834164,0,0.378337168433063,0.174242414534092,-1.80199436030762,-2.44675205285096,-0.32476200806347,0.002618951418797,-0.094385969787606,-41.7122564931005,-67.2651830208551,1.16940014530155,5.5687814228877,0.574810874750256,-0.456448986848045,0.073362870574477,0.029085939636257,0.463356577504578,0.708063569445089,0.414266422798391,-0.423874804345882,0.344452771095916,-1.70914535091833,0.106275649618594,-0.04099299236259,0.099685195830692,-7.29165328551062,-0.079076191869475,0.004691234874052,33.2172477412823,-2.0201331102171,14.2716369578702,-0.281999818590734,-0.164959196401469,-0.530808076904241
"Sample_21",-0.668677442910848,0.140487998898607,-0.700841091138057,-0.976846331567999,0.509099064251666,4.50460749864578,-0.83740566940287,-0.576462548859914,0.018398101821291,-0.157927634629869,-0.125736921621865,0.39571860201977,-0.206921616326071,1.68382483604364,-0.154895043795426,-0.379000015556812,0,0.317883779797739,0.12600939697586,-0.448069695746654,-1.31077332252871,-0.925316652049412,0.001255686889265,0.381152634562377,-42.4192915673011,-66.9510216696226,1.5665776755659,1.40073717952191,1.39678673523576,0.027460009702736,0.145879610024088,0.025243214657687,0.45431198503096,0.694282644845743,0.385253570522764,1.09503082688892,0.00449567305418,0.450978728692462,0.103917305650964,0.253552008420229,0.534606330383903,-5.39573997208117,0.037451920715196,0.016183035591423,49.0792971145711,-2.50298505586306,12.918600580364,-0.355572960151223,-0.552433778280829,-0.52726137709932
"Sample_22",-0.180023658082064,0.646111005131388,-0.70765250387225,-1.15216468639762,0.608117611046894,8.47088027000427,-0.469219343232908,-0.322464880953881,0.140592850803585,-0.201922894579291,-1.38283247997606,-0.215997178092948,-0.08970323224383,1.60786407254636,-0.016260188009479,-0.267432011663914,0,0.734195725831341,0.171066427632468,-3.30641877211383,-2.46654454714532,-1.10817265943409,0.045173101981167,0.073859248081816,-42.0399514821984,-66.4218955261295,1.20626804247786,6.02643615619854,0.35622631726892,-0.450799812902915,0.107090046886628,0.024557901037158,0.567282030830432,0.767378081823444,0.138902899823734,0.199093218449733,0.524323915812602,-1.49987262782088,0.101994297363179,0.157000007107854,0.47905092982423,-7.35466527822609,-0.014734470827937,-0.004694965524161,67.7983897773956,-4.38405398438499,14.0942439447244,-0.167126757389083,-2.92185846336361,-0.527656403511484
"Sample_23",-0.270572227023194,0.949210984734236,-0.833070820881356,-0.710425098012969,0.806834154349723,11.4215720467037,-0.794328369393043,-0.388642457238452,0.036140019187925,-0.087951397104922,-0.278533981170767,1.13657681229597,-0.078348022160527,2.40440905094147,-0.033303390227391,0.905999958515167,0,0.214325167600691,-0.159141891366744,-0.508906610065424,-0.921834560372566,-0.836283838153447,0.036772943769096,0.464997409765939,-42.0452382158792,-67.1066475481439,2.91782118591982,0.954606806505581,-1.30227028530226,-0.486986399107991,0.114919401832082,0.135195898224868,0.830585218862809,0.961073371837101,0.651924970443361,-0.22841666735829,0.365230193442244,-1.55243247400904,-0.001397951636316,0.200836007221369,-0.212697650909791,-0.51281389084761,-0.037894986197615,0.011359277833109,54.7008626171155,-1.76970170684172,8.38139064137067,-0.49315659895303,-0.773061824518663,-0.257373728838809
"Sample_24",-0.349354909703834,0.19039199501276,-0.330293956537941,-0.736348120167776,0.246287231305037,-0.037022829055786,0.059189010749833,-0.431066530522305,0.019771841411741,-0.049080348699144,-0.131070860057662,0.953941836152808,-0.103443964169149,3.71645036787959,-0.037702291568851,0.260616980493069,0,0.758910966846088,0.087120829208288,0.061160657442088,-1.67231109263668,0.113809040782923,0.055125071824314,-0.493591542996618,-42.0831465234633,-66.7883671133759,-0.583288912191165,9.13012442693889,0.007883812510045,0.057421128110946,-0.024252316161418,-0.002701827798601,0.287662589658852,0.789502865487042,0.398772931312124,0.230100461099801,0.411102375236737,0.463277237710827,0.008021153190106,0.00823400914669,0.349287554927757,-12.5463338959826,-0.022550242083791,-0.033746769731209,9.48096753874415,-3.16912299809519,20.9772529089241,-0.070961709919454,0.864630083502561,-0.530603638453314
"Sample_25",-0.849966301495442,-0.131772029548301,-0.554824629536993,-1.04118846714936,1.61772516020143,6.67388832569122,-0.090987790104919,-0.298700136291735,-0.08840637193694,-0.188234500126192,-0.67295209364238,0.726974832428823,-0.231654998471376,2.53748073609313,0.019077990813967,0.353999957442284,0,0.191544466750202,0.237312795157777,-2.29280743466916,-2.03213063011327,-0.816357707400454,0.012101405925241,0.953519088607927,-41.7749385300722,-66.7816086602261,2.89133360154574,5.2616855775309,-1.54315447231238,-0.175734561074933,0.171382543216363,0.110096168405416,-0.076378014400196,0.590925494479311,0.187001535610762,1.00698309567359,0.045855456207278,-1.34680747934181,0.186816117496302,0.313054004684091,0.781028895189091,-9.27424903482097,0.001045526941897,-0.015285505297591,94.8865534349679,-2.46268481549123,9.49927110190038,-0.415916516368972,-2.52578571626873,-0.528540745519493
"Sample_26",-0.717801222144772,0.03415301113273,-0.875068890473145,-1.41521555019732,0.769245985974252,0.491226865153294,-1.10856325079112,-0.373048700742443,0.024415692693428,-0.09686212402682,-0.552228891607228,0.800288218873902,-0.25021252032641,0.899077032227069,-0.139900657160558,0.563998987141531,0,0.080827376121306,-0.174336785421474,1.94546637154872,-1.84670278516083,-0.358179018005297,-0.079508930423214,0.196606310289543,-41.7326158549213,-66.7600730063014,1.36121774353978,1.76253883110257,2.10794455746964,0.49615784749767,0.335795020126416,0.199560969818934,0.469804845464277,0.706168401869943,0.335393984692928,0.968662795324996,0.087928064286871,0.276619275353369,-0.197175103047671,-0.015083996875546,0.273573113286444,-8.06174635690149,-0.012939154375722,-0.026782353304292,48.1579389406543,-0.941686451497844,15.2221287628345,-0.211682357373787,-4.19269667592744,-0.261891378194445
"Sample_27",-0.076537119690329,0.807343988257344,-0.891972976111166,-1.17461398469658,0.701702090254063,12.7359535098076,-1.36528465668926,-0.226750990325814,0.059399499375215,-0.170988080643983,0.952211207382788,2.26629741476427,-0.113975629658657,3.3193454714492,0.035830177294123,-0.245408032089472,0,0.151189724129836,0.055285727605224,0.882980167200458,-1.06459010676265,-0.168158578288045,0.01061341775397,0.508635246065051,-42.200028513822,-67.4870876098703,0.795953364695379,3.02319267809207,-1.4522617648845,0.375561949078474,0.288893307416748,-0.057692361720236,0.852464766165789,0.837551499579543,0.37267944670748,0.054516525489679,0.099737868996044,-1.55607748858347,-0.273677807063543,-0.200119993183762,-0.009823464961947,-7.33043568187259,0.003454652842809,-0.010926736978151,35.0224575134634,-0.951824468793348,3.8050295918656,-0.108237864137323,-1.38359671477156,-0.269317890116105
"Sample_28",-0.480510265944758,-0.703964996515424,-0.500970483679437,-0.501032338683073,0.026020535608284,-3.66266034322325,-0.401269537916051,-0.455476103500394,-0.082076694946312,-0.121105799425326,-1.14457856326408,-0.028481940975326,-0.149613032804047,1.00732875331596,-0.079710941001483,0.071999952197075,0,-0.020664446610681,-0.20434128533816,-0.074084236387989,-1.42633732133138,-1.39190937017315,-0.029953444875599,0.282827282327791,-41.9928279264932,-66.2584433309794,2.67470326764396,10.4591712564952,3.21155376385741,-0.049435918921518,0.231820742600759,0.148780168910016,0.459541895282096,0.568735481557178,0.296708711863175,0.617612499171439,0.273176140712167,-1.04961694453141,-0.14864801172653,0.135910011122178,0.160343704229402,-5.7426478804955,0.011995436457219,-0.00089159332778,44.2521785506397,-2.01099364236507,13.2496618901205,-0.294456532199042,0.716495146032685,-0.52977131623897
"Sample_29",0.075549007568043,0.488632977263478,-0.900242171353962,-1.00294394407691,1.3266857040271,8.84309250116348,-0.992112987958535,-0.825999665775791,-0.049764861799293,-0.273839587851416,0.784921215610666,2.05576350377305,-0.428553007709678,3.43551795184612,-0.051722302928489,0.043999969959259,0,0.676283880266965,-0.600458471268212,2.2786753542664,-2.31095970518986,-0.166106126382504,-0.045652401462112,-0.09262773181845,-42.0091448762196,-66.6586061462476,1.90701898527095,5.56749128544652,3.79157010970812,-0.766780182539151,-0.001927049483612,0.070078245102903,0.298847051154278,0.622801941164812,0.382619504296599,0.875214036687796,0.140640761876284,-1.16173128401715,0.049697768078965,0.171217011287808,0.568202218545714,-6.92966090263417,-0.026047492315896,-0.030548328777983,41.6425203053077,-2.92429168657191,7.91036909195827,-0.064585906529626,2.51463827286352,-0.269195704714648
"Sample_30",0.552510870096739,0.990386001249135,-0.237922202064468,-0.518973058395572,0.316551828215482,12.7416233394761,0.008622537625342,-0.445524546053318,-0.016867463809405,-0.142685789888747,0.187514417768398,2.20342948021425,-0.165481510518704,2.74902701839164,-0.15320046723004,0.163697981304722,0,0.664602690727406,-0.688878680986818,0.644973335296982,-1.95797938802066,-0.275630921755278,-0.026759498927369,-0.012811774836794,-42.0651061457447,-67.2440885832566,4.99342593009169,11.2510360444903,-0.467450550570902,-0.207326649683637,-0.075279630642326,0.234808306751808,-0.092365614370006,0.654700012675129,0.222047546732938,1.58924612347562,0.302867253383965,1.28310149956815,-0.060443170946064,0.154875010834076,0.407700099409326,-0.05079766014569,0.022048823670594,-0.00821559047833,58.3056108429228,-1.2963795205751,9.1543917167146,-0.527440093193563,-0.230705780337303,-0.530980871644901
"Sample_31",-0.353091621981548,0.398243990392075,-1.68431621160736,-1.65854629756501,0.587295623170755,6.3968471288681,-1.53848385193123,-0.45781737144377,0.036333219461286,-0.296583392996693,-0.375966396448348,0.624776531323732,-0.229338345211499,0.581970164275845,-0.05356950309944,0.471999987959862,0,0.425725550940115,0.05256432016904,-0.556149098798414,-1.49940546180703,-0.253199310969428,-0.008715489859199,0.417903348211109,-42.289670701537,-66.9837601624804,2.12468166768485,2.27967210364159,-0.738338580571508,-0.036178591246426,0.105697367881126,0.054950250847921,-0.15183446591817,0.349635612678034,0.243773637659615,0.192474597403497,0.097392323505005,-1.73256409713031,0.035033636564067,0.049881002734765,0.263206367325881,-4.44180590807264,0.008887079456387,-0.008491091556526,54.7204621435958,1.4213714066027,7.34425396715233,0.106618119028663,-2.554365018721,-0.26487486230174
